goal,fitness_level,equipment,exercise,exercise_category,exercise_muscle_group,location,equipment_available,workout_time_of_day,day_of_week,previous_day_performance,goal_x_experience,location_x_equipment_available,source,reward_points_total,session_duration_target,workout_days_per_week,recent_exercise_frequency
maintenance,beginner,resistance_band,one-arm row lunge – band,strength,chest,gym,full_gym,afternoon,saturday,46.0,maintenance__beginner,gym__full_gym,external_dataset,,,,
maintenance,beginner,resistance_band,one-arm row lunge – band,strength,chest,gym,full_gym,evening,saturday,48.5,maintenance__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,morning,monday,42.0,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,afternoon,monday,44.5,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,evening,monday,47.0,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,morning,wednesday,43.5,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,afternoon,wednesday,46.0,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,evening,wednesday,48.5,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,morning,friday,42.0,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,afternoon,friday,44.5,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,evening,friday,47.0,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,morning,saturday,43.5,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,afternoon,saturday,46.0,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,evening,saturday,48.5,muscle_gain__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,morning,monday,42.0,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,afternoon,monday,44.5,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,evening,monday,47.0,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,morning,wednesday,43.5,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,afternoon,wednesday,46.0,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,evening,wednesday,48.5,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,morning,friday,42.0,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,afternoon,friday,44.5,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,evening,friday,47.0,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,morning,saturday,43.5,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,afternoon,saturday,46.0,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,none,one-leg prone hip extension,strength,legs,home,minimal,evening,saturday,48.5,maintenance__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,morning,monday,42.0,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,afternoon,monday,44.5,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,evening,monday,47.0,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,morning,wednesday,43.5,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,afternoon,wednesday,46.0,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,evening,wednesday,48.5,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,morning,friday,42.0,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,afternoon,friday,44.5,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,evening,friday,47.0,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,morning,saturday,43.5,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,afternoon,saturday,46.0,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,evening,saturday,48.5,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
maintenance,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,morning,monday,42.0,maintenance__beginner,gym__full_gym,external_dataset,,,,
maintenance,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,afternoon,monday,44.5,maintenance__beginner,gym__full_gym,external_dataset,,,,
maintenance,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,evening,monday,47.0,maintenance__beginner,gym__full_gym,external_dataset,,,,
maintenance,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,morning,wednesday,43.5,maintenance__beginner,gym__full_gym,external_dataset,,,,
maintenance,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,afternoon,wednesday,46.0,maintenance__beginner,gym__full_gym,external_dataset,,,,
maintenance,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,evening,wednesday,48.5,maintenance__beginner,gym__full_gym,external_dataset,,,,
maintenance,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,morning,friday,42.0,maintenance__beginner,gym__full_gym,external_dataset,,,,
maintenance,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,afternoon,friday,44.5,maintenance__beginner,gym__full_gym,external_dataset,,,,
maintenance,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,evening,friday,47.0,maintenance__beginner,gym__full_gym,external_dataset,,,,
maintenance,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,morning,saturday,43.5,maintenance__beginner,gym__full_gym,external_dataset,,,,
maintenance,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,afternoon,saturday,46.0,maintenance__beginner,gym__full_gym,external_dataset,,,,
maintenance,beginner,resistance_band,drinking bird row – band,strength,chest,gym,full_gym,evening,saturday,48.5,maintenance__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,morning,monday,42.0,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,afternoon,monday,44.5,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,evening,monday,47.0,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,morning,wednesday,43.5,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,afternoon,wednesday,46.0,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,evening,wednesday,48.5,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,morning,friday,42.0,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,afternoon,friday,44.5,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,evening,friday,47.0,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,morning,saturday,43.5,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,afternoon,saturday,46.0,muscle_gain__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,evening,saturday,48.5,muscle_gain__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,morning,monday,42.0,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,afternoon,monday,44.5,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,evening,monday,47.0,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,morning,wednesday,43.5,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,afternoon,wednesday,46.0,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,evening,wednesday,48.5,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,morning,friday,42.0,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,afternoon,friday,44.5,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,evening,friday,47.0,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,morning,saturday,43.5,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,afternoon,saturday,46.0,maintenance__beginner,home__minimal,external_dataset,,,,
maintenance,beginner,bodyweight,lying hamstring bridge,strength,legs,home,minimal,evening,saturday,48.5,maintenance__beginner,home__minimal,external_dataset,,,,
muscle_gain,beginner,resistance_band,standing clamshell,strength,legs,gym,full_gym,morning,monday,42.0,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,standing clamshell,strength,legs,gym,full_gym,afternoon,monday,44.5,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,standing clamshell,strength,legs,gym,full_gym,evening,monday,47.0,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,standing clamshell,strength,legs,gym,full_gym,morning,wednesday,43.5,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,standing clamshell,strength,legs,gym,full_gym,afternoon,wednesday,46.0,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,standing clamshell,strength,legs,gym,full_gym,evening,wednesday,48.5,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,standing clamshell,strength,legs,gym,full_gym,morning,friday,42.0,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,standing clamshell,strength,legs,gym,full_gym,afternoon,friday,44.5,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,standing clamshell,strength,legs,gym,full_gym,evening,friday,47.0,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,standing clamshell,strength,legs,gym,full_gym,morning,saturday,43.5,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,standing clamshell,strength,legs,gym,full_gym,afternoon,saturday,46.0,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
muscle_gain,beginner,resistance_band,standing clamshell,strength,legs,gym,full_gym,evening,saturday,48.5,muscle_gain__beginner,gym__full_gym,external_dataset,,,,
maintenance,beginner,resistance_band,standing clamshell,strength,legs,gym,full_gym,morning,monday,42.0,maintenance__beginner,gym__full_gym,external_dataset,,,,
maintenance,beginner,resistance_band,standing clamshell,strength,legs,gym,full_gym,afternoon,monday,44.5,maintenance__beginner,gym__full_gym,external_dataset,,,,
maintenance,beginner,resistance_band,standing clamshell,strength,legs,gym,full_gym,evening,monday,47.0,maintenance__beginner,gym__full_gym,external_dataset,,,,
maintenance,beginner,resistance_band,standing clamshell,strength,legs,gym,full_gym,morning,wednesday,43.5,maintenance__beginner,gym__full_gym,external_dataset,,,,
maintenance,beginner,resistance_band,standing clamshell,strength,legs,gym,full_gym,afternoon,wednesday,46.0,maintenance__beginner,gym__full_gym,external_dataset,,,,
maintenance,beginner,resistance_band,standing clamshell,strength,legs,gym,full_gym,evening,wednesday,48.5,maintenance__beginner,gym__full_gym,external_dataset,,,,
